Date,price,returns,drift,vol,position,strategy_returns,cumulative_strategy,cumulative_asset
2019-09-03,263.1825866699219,-0.005847240650674546,0.0012906415791079818,0.01337483160284109,1,-0.005847240650674546,0.7946258083007742,1.0612389778669167
2019-09-04,266.1697998046875,0.011350344916672306,0.0011570238406738264,0.013253741361158594,1,0.011350344916672306,0.8036450853046776,1.0732844063047229
2019-09-05,269.5915832519531,0.012855641210146596,0.0017702747910175842,0.013507477157956785,-1,-0.012855641210146596,0.793313712427703,1.0870821655486216
2019-09-06,269.7996826171875,0.0007719060169615322,0.0008278475863100432,0.012837427691200436,1,0.0007719060169615322,0.793926076055664,1.0879212908131402
2019-09-09,269.9355163574219,0.0005034614530183834,0.0011936068488643703,0.012711904953672304,-1,-0.0005034614530183834,0.7935263648798239,1.0884690172469826
2019-09-10,269.8721008300781,-0.00023492843105454853,0.0017905375825254144,0.012325607730577226,-1,0.00023492843105454853,0.7937127867837255,1.0882133049285094
2019-09-11,271.7912902832031,0.007111477797156152,0.0013685069780306537,0.011968954135701738,1,0.007111477797156152,0.7993572576442569,1.0959521096850784
2019-09-12,272.73260498046875,0.0034633732975211107,0.0030200758608457225,0.009499663524950842,1,0.0034633732975211107,0.8021257302255618,1.0997478009571235
2019-09-13,272.55157470703125,-0.0006637646916123341,0.002854778617867609,0.009535280602359269,1,-0.0006637646916123341,0.8015933074876043,1.09901782719717
2019-09-16,271.7097473144531,-0.0030886902542500705,0.0019626075781040363,0.009191834277528628,-1,0.0030886902542500705,0.8040691809243135,1.095623301545059
2019-09-17,272.3977355957031,0.0025320706675044935,0.0014868118084991222,0.00888342136298103,-1,-0.0025320706675044935,0.8020332209366506,1.0983974971695356
2019-09-18,272.56060791015625,0.0005979209559028309,0.0018998470338709827,0.00862386955789633,-1,-0.0005979209559028309,0.8015536684665223,1.0990542520510045
2019-09-19,272.5425109863281,-6.639596222979272e-05,0.001489748882662123,0.008505941249500949,-1,6.639596222979272e-05,0.8016068883936189,1.0989812792863969
2019-09-20,271.25482177734375,-0.004724727912442828,0.0012689193776608543,0.008611747503211269,-1,0.004724727912442828,0.8053942628340186,1.0937888917609002
2019-09-23,271.19122314453125,-0.00023446083795219952,0.0025415572866239245,0.005859388849416757,1,-0.00023446083795219952,0.8052054294202726,1.0935324411007952
2019-09-24,269.0630798339844,-0.007847390066206827,0.001596269343266138,0.005937565861781719,1,-0.007847390066206827,0.7988866683321841,1.084951065485426
2019-09-25,270.6545715332031,0.005914938980854378,0.002088195669957027,0.005863272554698172,-1,-0.005914938980854378,0.7941613024363812,1.0913684848349852
2019-09-26,270.0907287597656,-0.002083256049374871,0.0016319599165767196,0.005812348498801903,1,-0.002083256049374871,0.7925068610989011,1.0890948848368556
2019-09-27,268.6357116699219,-0.005387141930139783,0.0007239469813115684,0.005382902617174721,-1,0.005387141930139783,0.7967762080402505,1.0832277761168503
2019-09-30,269.881591796875,0.004637805298514985,0.0009780471904157484,0.005444454227994965,-1,-0.004637805298514985,0.7930809151208708,1.0882515756364237
2019-10-01,266.67144775390625,-0.011894638762116272,0.0006756772848436621,0.005984596426162839,1,-0.011894638762116272,0.7836475041263794,1.0753072162619246
2019-10-02,261.9607238769531,-0.017664897823258308,-0.0007750848521528686,0.0067310218352273675,-1,0.017664897823258308,0.7974905572162233,1.0563120241580455
